caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,timestamp,username
"#광고 보라카이 못 잊어😭 
사진 편집하는데 행복하더라구요 또 가고싶다ㅠㅜㅠ

LA 프리미엄 스트릿 브랜드 SUPRA에서
베이더 클로그를 제공해주셔서 신어봤는데요!

베이더 솔을 적용하여 4.5cm의 자연스러운 키높이까지 더해주네요ㅎㅎㅎ
진짜 이쁘고 편했어요!

#수프라 #SUPRA #수프라클로그 #수프라샌들 #베이더클로그",64,18021117010613314,7620,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361014862_1023097499038018_4201434520149297543_n.heic?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rN1Wf5IGq0YAX-iudHW&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBQj8fl0zRWnURV2th95pzHtehbWxbdA6bCRKUuS-ZBIA&oe=64D71AE1,https://www.instagram.com/p/Cu1e0ycRU1k/,2023-07-18T10:38:42+0000,jun_seonng
"#광고 우리회사 일 잘하네👍🏻 오늘은 삼성입니다!

강남에 위치한 삼성강남에 다녀왔습니다!!
다양한 체험 이벤트가 진행중이에요! 첫번째! The Wall 포토 콘테스트!
The Wall 속에 펼쳐진 새로운 차원의 강남뷰 앞에서 인생샷 찍고 필수 해시태그와 함께 SNS에 업로드 하는 이벤트에요!
인생네컷 사진관처럼 소품을 착용하고 예쁘고 멋진 사진을 찍는 프로그램입니다ㅎㅎ
8K 초고화질 600형디스플레이 내 다양한 강남의 모습을 노출해주는데 진짜 이쁘고 황홀했달까요,,,신기했어요!!
전광판앞에 세상편한 쿠션베드도 있어서 거기앉아서 멍때리고 보고있었어요!

두번째! The New Me
현장 내 가이드에 따라 본인 얼굴을 촬영하고 합성된 결과물을 전광판에 보내면 대형 LED에 본인의 모습이 노출되는 이벤트인데요!
얼굴을 찍으면 The Wall의 미디어아트 속에 내 얼굴이 Face Swap되는 프로그램이에요! 
신기하고 재밌었는데 확실히 친구들끼리, 동료들끼리 다같이 왔을때 더 반응이 좋더라구요ㅎㅎ 
세번째! 카트라이더: 드리프트＇ 타임어택!!
게임 체험존에서 다양한 갤럭시 제품으로 타임어택 참여하고 랭킹 TOP32 도전해봤어요! 7월 21일(금) 까지 진행하고 22일 본선전과 특별한 스패셜 매치까지 예정되어 있다고 합니다!
Top32는 7/22일 오후 2시에 본선 대회에 참여하고 인플루언서 동호형, 박도현님과 스페셜 매치도 진행합니다! 다양한 경품 추첨도 준비되어있다고하네요ㅎㅎ

이 포스팅은 삼성전자로부터 소정의 원고료를 제공받았습니다.

#삼성강남 #SamsungGangnam #TheWall포토콘테스트 #theNewMe #카트라이더드리프트타임어택 #삼성강남이벤트 #삼성강남ZIP",42,17987210909023479,1338,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361580291_1005685464213977_6849896529981269278_n.heic?stp=dst-jpg&_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=efRG2z1hqVkAX8U5ZpG&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDYCeZKohuqBvWS6_-E-OiqtWx20mWDUxoXPPHPkXMglA&oe=64D6EFE2,https://www.instagram.com/p/Cuy7PtAxm0Z/,2023-07-17T10:49:19+0000,jun_seonng
"#제품협찬 #입생로랑 모델📸

yslbeauty

여름 써머시즌에 잘 어울리는 입생로랑 뷰티 여름향수 추천!
와이 오 드 뚜왈렛 입니다!

푸른 바다를 그대로 옮겨 놓은 듯한 멋진 디자인이 인상적이에요!

오 드 뚜왈렛은 청량함이 강하게 느껴지는 미네랄 우디 푸제르 계열의 향이나는데 너무 좋았어요! 강렬하고 산뜻한 여름 아쿠아 향!

무더운 여름에도 지속력이 좋고 매일 뿌리기 좋은 향이에요! 제가 직접 사용해 보니 여름향수로 너무 좋아서 추천드립니다!ㅎㅎ

#입생로랑뷰티 #입생로랑향수 #입생로랑와이 #와이오드뚜왈렛 #향수선물추천 #입생로랑남자향수 #와이향수 #향수추천 #남자향수 #남자향수추천 #여름향수",71,17975026022234292,1463,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/360178032_1378550636209730_5733502311766426096_n.heic?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=IaIancDtjC0AX_i8bzn&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBEJGSxIExJHcmjP0H0vI0xcvFnCneeweqEMFT3DaEFrw&oe=64D7283F,https://www.instagram.com/p/CuvgSbdxWS9/,2023-07-16T02:56:02+0000,jun_seonng
"#광고 한국 돌아와서 더 바쁘게 사는중😄
너무 재밌다ㅎㅎㅎㅎ

markgonzaleskorea

브랜드 마크곤잘레스!
마크곤잘레스는 세계적인 프로 스케이터이자 슈프림, 아디다스 아트디렉터로 유명한 마크 곤잘레스의 독특한 개성과 열정을 고스란히 담은 미국 스트릿 패션브랜드입니다! 국내에서도 새롭게 떠오르는 핫한 브랜드로 패션 피플을 중심으로 큰 인기를 누리고 있다고합니다!!

제가 입어본 제품! 
MG NECO GRAPHIC T-SHIRT 티셔츠는
릴렉스한 루즈핏의 남여공용 라운드 넥 반팔 티셔츠입니다! 
코튼 100%원단에 넥 부분에 적절한 텐션과 복원력을 갖춘 1x1 면스판 립을 사용했어요! 릴렉스한 어깨선으로 착용감도 편하고 좋았어요!
세탁 후 변형이 정말 적고
두껍지 않은 프린트 기법을 사용해서 통풍이 진짜 좋고 NECO GRAPHIC 아트웍이 포인트랍니다ㅎㅎㅎ

#마크곤잘레스 #마곤 #markgonzales #마크곤잘래스 #마크곤잘레스티셔츠 #마크곤잘레스아트워크 #그래픽티셔츠",34,18292329025113604,1121,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359818519_735594711590070_6859247000492702625_n.heic?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4rFYp4WMKggAX-nbQ2r&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBm1A3MKYKVIP6UTVlp2PCiFXqvSA0e9MI-HDMgdhLZEA&oe=64D62989,https://www.instagram.com/p/CuqhA5bRbCy/,2023-07-14T04:26:11+0000,jun_seonng
"#협찬 셔츠+바다= 낭만⛵

songzio.official

송지오옴므에서 SONGZIO HOMME SSAW SEMI OVERSIZE SHIRT[BLACK]을 제공해주셨습니다. 
포인트도 좋고 등판도 진짜 이뻤어요 디테일과 핏이 살아있는 고급진 셔츠입니다👍🏻

#송지오 #송지오옴므 #SSAW #송지오SSAW #캡슐컬렉션",49,18035249578506852,1610,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359380394_977432506717070_5626720311707367656_n.heic?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ticP1U52_XgAX9skvbZ&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCvdzTEhbAcpE0mD5NPNSjBv9ThtUeIANxSL4CglMKo5Q&oe=64D6E463,https://www.instagram.com/p/Cun6NI6xcxK/,2023-07-13T04:08:35+0000,jun_seonng
남자가 씻는법🙈(보라카이 낭만),25,17972591345407649,1175,REELS,VIDEO,,https://www.instagram.com/reel/CuljGTZMq8S/,2023-07-12T06:09:16+0000,jun_seonng
"보라카이 여행은 너무너무 값진 경험이였습니다.

저는 앞으로도 한국 정서에 기죽지않고 하고싶은거 다 하면서 제 행복과 제 만족에 초점을 두고 살아가기로 했습니다! 
새롭고 멋진모습 많이 보여드릴께요ㅎㅎㅎ

항상 예쁘게 봐주셔서 감사합니다🥰",43,18008630554762656,1948,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358802345_596683269017802_8317569586750572460_n.heic?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DboCjh0hzVAAX_7xTIS&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDgm-YZS9KoqaSUP__6f7yvxYjKb6_20WGFlvi1YEwTRA&oe=64D5F7E3,https://www.instagram.com/p/CuikdgeRK8U/,2023-07-11T02:22:23+0000,jun_seonng
"#협찬 저 내일 한국 돌아가요..😭✈️😭

사진 많이 찍어뒀으니까 기대해주세요ㅎㅎㅎㅎ

마냥 힐링하는 여행이였습니다
만족도 100000000%

가 기 싫 다😂",30,17959433129477540,1392,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358349008_816147609864810_8013579860317197618_n.heic?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=OabtmtjNRNYAX_jDeFi&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDvOwSDZGMqiD7Z5ZNUmbyS-l20cuj3D9-uhASUMOO0zw&oe=64D62899,https://www.instagram.com/p/Cub2nCHx_RV/,2023-07-08T11:46:17+0000,jun_seonng
"#제품제공 여행갈땐 노스페이스 화이트라벨 못참지✈️

thenorthface_whitelabel
노스페이스 화이트라벨로 머리부터 발끝까지 풀착장을 제공해주셔서 입어봤습니다!

✔️익스플로러 반팔 라운드티 & 올레마 카고 쇼츠
에코 리싸이클 원단을 사용한 티셔츠가 진짜 시원하고 편하고 프린트까지 이뻤어요ㅎㅎ
벨트가 포함된 숏기장의 카고 쇼츠 스타일의 팬츠는 캐주얼하고, 
스포티한 착장으로 다용도로 활용이 가능할 것 같아요!
여름 휴가철, 여행이나 일상에 아주 딱입니다!

✔️리커버리 뮬
가벼우면서도 뛰어난 쿠션감을 자랑하는 사계절용 뮬 제품입니다! 통기성까지 최고..

✔️빅샷 
오리지날 빅샷 모델로 30L까지 수용가능한 실용적인 백팩입니다!
노스페이스만의 헤리티지가 담긴 백팩 TECH, FLEXVENT 멜빵과 등판 시스템으로 
무거운 무게에서도 완벽한 피팅과 편안한 착용감을 제공해줘서 확실히 이쁘고 좋았어요!

풀착장 후기 : 화이트라벨은 역시 화이트라벨이다.

#노스페이스 #노스페이스화이트라벨 #화이트라벨 #여행백팩 #빅샷 #여행신발 #리커버리뮬 #남자반팔 #여행룩 #여행코디 #여름코디 #라운드티 #라운드티추천 #남자라운드티 #남자라운드티추천 #바캉스룩 #휴가룩 #휴양지룩 #남자반팔티 #남자반바지 #남자반팔티추천 #남자반바지추천 #데일리룩 #핫썸머룩",27,17987845072993896,1263,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358199392_1391720504731788_1606910377884336645_n.heic?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DuilfHEbTrIAX9wAttU&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfD_4DiosGGkR4E9ftvEZ3EW7gqEEzIlqF-qqgu5XAo8Dw&oe=64D6D462,https://www.instagram.com/p/CuYuoG2x5ez/,2023-07-07T06:38:48+0000,jun_seonng
"I Love Boracay✈️

진짜 행복하다...",64,18003544705849696,3028,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357407848_806280857537714_2239542918720309567_n.heic?stp=dst-jpg&_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eNy1QrnKpgIAX_DWFxu&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfB7il82imoR984-x-TQPHrqBMvxnUBCGY7n6IFmFUBbFg&oe=64D5E79B,https://www.instagram.com/p/CuTzVU_R-Wq/,2023-07-05T08:43:44+0000,jun_seonng
