caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,timestamp,username
"온도, 습도, 고양이 🐈(찾아보시길)

differentwrong #협찬
학교 밖 청소년들에 대한 인식개선을 목표로 하고 있는 의미있는 브랜드 디프런트롱의 반팔입니다😀

뒷면에 프린팅이 키치한 느낌을 주는 티셔츠에요 💙",45,17976470828214466,687,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361783122_294661836385824_7441140982099383254_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QtMquaRwL0EAX_9EvQz&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDcPvyjswKtf75RNdaZTFp624yqOqk3DWsb2n6TxKI4TQ&oe=64D64F38,https://www.instagram.com/p/Cu3xanNSZ4r/,2023-07-19T07:59:38+0000,zzjun.k
"장마 하프타임때 찍어보기 ☔️

#광고 #솔트앤초콜릿 #독일군
독일군 답게 날렵한 쉐입에 아웃솔 색감이 튀지 않아 코디 범용성도 좋을 듯 합니다😋 
(+키높이 인솔 5.5cm까지 😉)",37,18072685096376110,771,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361258520_812584790277032_1857857188573631410_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C_8e4sCTMkUAX_gimKt&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDqyahxaXzJBMZoShxlcrbYQVCzwp8wR6Anq_rKOtLkeQ&oe=64D79D73,https://www.instagram.com/p/Cu3A7fIyipe/,2023-07-19T00:55:57+0000,zzjun.k
"#광고 
그 시절 하나쯤은 있었다던 가방 🎒 
맨하탄 포티지와 wind and sea의 콜라보 제품 🌪️🌊

#manhattanportage #맨하탄포티지 #windandsea #윈드앤씨",24,18308495647100824,595,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361285955_195178969904888_8298827079324498902_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QbWsV84A6doAX_OVGJw&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAcoWRLQH208s_tqUn1oqdVf55K1APcFY3v6bjCV0YsHA&oe=64D6D26D,https://www.instagram.com/p/Cu1NXfcS6wZ/,2023-07-18T08:06:09+0000,zzjun.k
"#광고
비오는날에 우알롱으로 우알롱 입어보았습니다 😋

#우알롱 #wooalong #장마룩 #우알롱하세요",34,17993940818093752,822,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361035515_1004190757431295_5946071186269012462_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rM6y_JeqW08AX8vgm7m&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBbnlaFEK5rZ3E0H0qSjygophNiY0YyLM72MSDhbaURhw&oe=64D65AAD,https://www.instagram.com/p/CuyXWqHSvyC/,2023-07-17T05:35:42+0000,zzjun.k
"그래 오늘 ☀️ 얼굴은 봤으니깐..

#협찬 papabearsports 
워싱 작업으로 빈티지한 무드를 제대로 내준 #유씨버클리  티샤츠",14,18022452925528833,888,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/360615799_1037805847627992_9182347829555169969_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mV-JNnVGUOMAX9_Aduc&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDIGSd9_fzwSsGT260F4oWjqEdP8QeF2NtSm8rP5pbaHg&oe=64D648BB,https://www.instagram.com/p/Cuwf4LISrvm/,2023-07-16T12:11:42+0000,zzjun.k
"#gift 저는 까막눈이라 … 🙏🏻

fabregat_official #반팔
레이브 히스토리 반팔 티셔츠를 착용했습니다 😋",24,17955316727506453,810,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/360215551_258449210226769_1275770769419806779_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=3_oSTlX2hycAX8CDCUM&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCKAKqNeyz7anQmRZF3HGHG4VAANflNpLw_Mpyh_cIW2Q&oe=64D70D45,https://www.instagram.com/p/CuqptWgSlpQ/,2023-07-14T05:42:09+0000,zzjun.k
"그 카페 나도 옴 🌼🌸

#광고 #스페이드클럽서울 #버뮤다팬츠 #볼캡
짱구대디가 픽한 그 바지 
허리 밴딩으로 착용감 편한 바지
버뮤다 기장감인데 다리 안짧아 보이는 바지 😋",20,17877077042862719,952,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/360201818_665227925478384_5057845840517028164_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eRW-BL0dMg8AX8Cfu1X&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDeIhx8hk0d4t9IrF46ynBf_9Kxvtd850_AlFl6uj5DvQ&oe=64D6A3A1,https://www.instagram.com/p/CuoZwLYuqIh/,2023-07-13T08:44:15+0000,zzjun.k
"내일은 비 오지 말아라 🙏🏻

#협찬 #주앙옴므 #juanhomme 
인트레치아토 기법으로 제작하여 시원한 소재라 요즘 같은 장마철에도 손이 가는 포인트 니트 😉",25,17966212115582772,893,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359803839_667484275242365_4425052858228428476_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=lAqQ36aVc2YAX_6SUUJ&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCJPDSp8ZeJU_ON0HAoJKWCCcXP-HzcEhEfww-meDbYZg&oe=64D5D4F0,https://www.instagram.com/p/CumYc-YSZHG/,2023-07-12T13:54:25+0000,zzjun.k
"넣입 vs 빼입 🧐

#티피코시 #반팔 #백팩
티피코시의 썸머캡슐 런칭 👏",52,17999023900946123,757,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359668441_236330302552466_50529616897329816_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9gPuWJ3I9AgAX-kvTxR&_nc_oc=AQnS3SSFUbxoK-H9430I3K6_qfqUFrdic6-dlWEiDCD3qZs0nOTI_l8qT7NUgA0ktXA&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAGWZJ5pBJZJWrARFQSNdBAt1pO68v6eVQsKb0zjRWzZA&oe=64D641C3,https://www.instagram.com/p/CujwEELyh61/,2023-07-11T13:23:00+0000,zzjun.k
"#광고 #르꼬끄 
르꼬끄와 노웨이브 포비아, 서프코드, 글라스하우스의 콜라보 캠패인 티셔츠🐓

#르꼬끄섬머프로젝트 #웨이브패키지",24,17975460626206685,630,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359536475_1667030503764967_2141665457230718662_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=C67UMejikgMAX8eLs5B&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfBuD6G6xtaWZqe2OR_WPdcoGTaHWR1SfIbZI6pzdb-coQ&oe=64D79343,https://www.instagram.com/p/Cui23C6y_rf/,2023-07-11T05:03:09+0000,zzjun.k
