caption,comments_count,media_id,like_count,media_product_type,media_type,media_url,permalink,timestamp,username
"해 질 녘☁️

#광고 
리복 하이페리엄 샌들,도시와 휴양지 일상과 여행을 소화하는 올데이 슬라이드, 탈부착이 가능한 힐 스트랩으로 샌들과 슬라이드 호환 가능한 샌들 입니다.

 #리복#리복클래식#하이페리엄#하이페리엄샌들 #하이페리엄슬라이드#리복샌들#리복슬라이드#리복하이페리엄#리복반팔",211,17877436583924092,2420,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/362779688_238714702446665_3734146694189881327_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=efGDX0ZosaUAX_KCI_-&_nc_oc=AQmJLFdtd6gg6N0gtRMd_UToKPmABbefSOx3RmSKHnYxx9yOKwG925PuzWO1vBECejY&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCKHnhMg9gyh3KjfeP2Xyux1xDwx6dSi_LVPdMeszxblg&oe=64D63B7D,https://www.instagram.com/p/CvFEKhmLBxO/,2023-07-24T11:53:35+0000,babyjongok
"10장 꽉🙃

#협찬 #mis#맨인스토어#린넨와이드팬츠",196,18021940273612731,2271,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361908908_2294436957407299_2082874906668545610_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=v1ctZoCiwwsAX9b0cx8&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC2UQxOWc2zJe5Qvi1wya6hZLzLXkOp-ybs4zJzbdGyXA&oe=64D7A639,https://www.instagram.com/p/Cu_S8bCylZU/,2023-07-22T06:07:17+0000,babyjongok
"😶

#프래딕#스포츠향수#프래딕향수#니치향수#향수#향수추천",160,18002172430931430,2137,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/362012800_675114040611548_4729808111044880208_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=S_N4QwXtntkAX_Q3lPU&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAq7MXte3ZFpynq75ud7Nlrf1IR3krk7EcqyUwHQZzzkg&oe=64D682D0,https://www.instagram.com/p/Cu9cPHBLgOV/,2023-07-21T12:50:00+0000,babyjongok
여행가고싶다~,218,18003397018767566,2975,REELS,VIDEO,,https://www.instagram.com/reel/Cu4QK_QM-ga/,2023-07-19T12:28:33+0000,babyjongok
"일로와~

슈퍼 서브 23 여름 컬렉션, 무신사 판매 중

#무신사슈퍼서브 #슈퍼서브",224,17984558561218795,2670,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/361566635_789425499575493_7720080600163159829_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=FLVVXY_w4l8AX9hykYl&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA4J7_ML92lc5sk7IlFnq-LWh864SLMsuk2LzO6PBjrNA&oe=64D65ED7,https://www.instagram.com/p/Cuy9njUSL7F/,2023-07-17T11:10:03+0000,babyjongok
"짐종국 블랙마카 900원으로 GET!

완벽한 자기관리를 위해, 익스트림이 제시하는 활력템!
바로 압도적 함량의 익스트림 블랙마카 1800 🔋

익스트림 블랙마카는 뭐가 다를까요?!

✅ 짐종국의 활력 필수템! 익스트림 블랙마카!
✅ 1초에 2박스 판매되는 업계 1위 블랙마카
✅ 활력 1인자! 블랙마카가 업계 최대 함량으로 꾹꾹!
✅ 블랙마카, 흑삼, 야관문, 흑마늘, 비타민까지 완벽배합!
✅ 국가대표도 믿고 먹는 제품! 성분 걱정 ❌

자기관리 끝판왕 김종국님과 먹는 것에 예민할 수밖에 없는 국가대표까지 요 블랙마카 하루 2알은 잊지 않는다고 하니!

역대급 할인 중인 지금!
하루 900원으로 경험해보시길 바라겠습니다! 👍

#익스트림블랙마카 #익스트림 #김종국블랙마카
#블랙마카 #운동전필수템 #운동필수템",120,17990381189285181,1510,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/360100439_687967419805485_4950374004457338360_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0OqL6oQb5jMAX9YKQYX&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC2_JHLshB9ZrfaWVAqXcA2A2afOkdCnatKwUcdBHMnRg&oe=64D77D72,https://www.instagram.com/p/CutcUbpy9mm/,2023-07-15T07:42:53+0000,babyjongok
"e sens, [저금통] Listening party

이센스님의 3번째 솔로앨범 <저금통> 음감회를 이태원 볼레로에서 초대해주셔서 다녀왔습니다

4년만에 3번째 솔로 앨범으로 돌아온 이센스의 피처링 라인업으로
빈지노, 도끼, 언에듀케이티드키드

메인 프로듀서로는 효도앤베이스의 허키 시바세키와 호흡을 맞췄다고 합니다

3집 저금통은 총 14곡이 수록되어 있으며

말립(Maalib), DJ Dream Dog, Y2K92의 시모(Simo)가 공동 작업자로 <저금통> 앨범작업에 참여했다고 합니다

#이태원#행사#이센스",124,18014992159663271,0,FEED,IMAGE,https://scontent.cdninstagram.com/v/t51.29350-15/359423988_134263526369275_1495466831899684222_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=RWdSDaGbMoAAX9eFJeA&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDbuwJCWDIFkTn5hP-BnjZi7MY-XxmIEP4zsbz_KxklWA&oe=64D65480,https://www.instagram.com/p/CuotIqir9Sr/,2023-07-13T11:33:37+0000,babyjongok
"kundal.official kundal.review 
올 여름 필수템🙂

병풀추출물, 병풀잎수가 함유되어 예민해진 피부에 진정케어!

_.bokee._ 예쁜 머리~",163,17986336655498765,2167,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359769707_569240045419654_7371507759052120819_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=eD86q3SWWTEAX8wqLi6&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDndUG91jZAXPWvcJgPwL9s8Z9p1Mf8HiGcRoAWiuj9rQ&oe=64D61041,https://www.instagram.com/p/CujowNgrH5u/,2023-07-11T12:19:08+0000,babyjongok
"찰칵📷

오버핏중에 가장 탄탄하고 핏좋은 원단

#바이젝 #BYSEC #오버핏 #퍼펙트맨 #바이젝오버핏#최두오버핏",172,17913544448780148,2045,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/359433413_1014524679714351_4111864142855800010_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=fYzF7egE2-sAX-7an4L&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDJhPokAz8hpnR5b2yLsPTGAHUQIXAkrT6NwtgmU78KiA&oe=64D6D622,https://www.instagram.com/p/CuhHU_jL2Nf/,2023-07-10T12:48:34+0000,babyjongok
"행복 주말 시작~

(편안하고 귀여운 피즈 티셔츠)
#광고 #헤지스 #피즈",234,17963227970394836,2766,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358526703_1109410900446623_2976100839486667606_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r6DTuhHk8JgAX8ywLqF&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDIgwzz081PKhlm3eA0YGcGySqZsuJMkncUOzGzV0brOA&oe=64D5F778,https://www.instagram.com/p/CubPmRmyxbn/,2023-07-08T06:05:24+0000,babyjongok
"#광고

평소 JBL제품을 상당히 애용해왔는데요, 그 이유는 무엇보다 압도적인 음질을 제공해주기 때문입니다. 그런데 이번에 JBL에서 아주 특별한 제품을 새롭게 출시했다고 해서 리뷰 해보려고 하는데요 아래 본문에서 자세히 설명드리겠지만, 이번 JBL Tour Pro 2 제품은 케이스에 디스플레이가 들어갔다고 해요! 그래서 아주 디테일하게 사용해보고 여러분께 소개해드리려고 합니다!

이번 JBL Tour Pro 2 블랙과 샴페인 2가지 색상으로 출시되었구요. 디자인은 굉장히 인체공학적으로 설계되어 장시간 착용해도 불편함이 없을 것 같아요 그리고 이번 JBL Tour Pro 2에서 가장 눈여겨 봐야 할 부분이 스마트 케이스인데요. 충전 케이스에 탑재된 액정을 통해 이어버드 설정 제어, 통화 및 재생 관리, 오디오 설정 및 배터리 수준 제어 등 스마트폰을 사용하지 않고도 편리하게 조작이 가능합니다

가장 인상적인 기능은 아무래도 JBL Spatial Sound /트루 어댑티브 노이즈 캔슬링 통화 품질이렇게 3가지였는데요! 그 중 Spatial Sound 는 고해상도 10mm 네오디뮴 스피커 드라이버가 탑재되어 더욱 사운드에 몰입할 수 있게 도와줍니다.
그리고 이런 주요 기능들을 더욱 실감나게 경험하시려면 JBL 전용 어플리케이션을 설치해서 개인 이퀄라이저 설정을 하면 더 좋습니다! 거기다가 최신 블루투스 5.3을 지원해 보다 안정적이고 안전한 연결을 지원해준답니다

JBL Tour Pro 2 런칭 프로모션 이벤트를 진행하고 있어요
자세한 내용은 태그해둔 JBLkorea 공식계정 링크트리를 통해 확인 부탁드리구요! 많은 관심 부탁드려요~!

제가 사용하면서 가장 좋았던 점은 음향 부분이였던 거 같아요! 또 한 착용 후 주위 소음들도 잡아줘서 안정감있게 휴대폰을 하실 수 있어요! 

#JBLTourPro2#TourPro2#투어프로2#JBL이어폰 #JBL무선이어폰 #무선이어폰#스마트케이스 #무선이어폰추천#블루투스이어폰#블루투스이어폰추천#노이즈캔슬링이어폰#노이즈캔슬링이어폰추천",176,17971091021308180,2487,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358522166_6542734799152212_2843065824541213783_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=P-0LE43fWFUAX8Qc3dB&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAwjDNy3mk8wUILVJQZQirismy5xw3lUHyRRzQCCdSHtA&oe=64D75342,https://www.instagram.com/p/CuYoWGaSTef/,2023-07-07T05:43:55+0000,babyjongok
"#광고 theglenlivet_kr 

싱글몰트 위스키를 색다르게 즐길 수 있는 방법, 궁금하지 않으세요?
세계 최초로 싱글몰트 인증을 받은 오리지널 싱글몰트 위스키 ‘더 글렌리벳’! 부드럽고 달콤한 풍미로 제가 평소에 정말 좋아하는 브랜드인데요. 이번에 더 글렌리벳이 파인 디저트 부티크 ‘파티세리 후르츠‘와 이색 협업을 통해 위스키를 상큼한 과일 디저트로 즐길 수 있는 ‘더 글렌리 벳 위스키 후르츠’ 3종을 선보인다고 합니다. 협업을 기념해 이 디저트들을 직접 만나볼 수 있는 팝업 스토어를 성수동에 열었다고 해서 다녀왔어요😊

‘더 글렌리벳 위스키 후르츠’라는 이름조차 생소한 이번 디저트는 더 글렌리벳 파운더스 리저브, 12년, 15년 각각의 블렌드가 파티세리 후르츠의 시그니처 과일 무스와 어우러진 제품인데요. 각 제품의 대표 테이스팅 노트인 귤, 몽키바나나, 사과 모양의 완전히 새로운 과일 디저트로 탄생되었어요!
맛과 풍미는 혁신 그 자체! 평소에도 디저트를 좋아하는데, 디저트 속재료인 과일 퓨레 안에 원 액이 그대로 들어가 있어 더 글렌리벳의 부드러운 풍미를 온전히 느끼면서도 달콤한 과일의 맛 이 함께 어우러져 독특하고 새로운 싱글몰트 위스키 경험을 할 수 있었답니다.

‘더 글렌리벳 위스키 후르츠’는 7월 16일까지 서울 성수동에 위치한 카페 ‘오색 칠’에서 만나볼 수 있는데요. 올 여름 가장 핫한 팝업 스토어, 놓치지 말아야겠죠! 디저트뿐만 아니라 더 글렌리벳 라인업을 온더락,하이볼,칵테일 등 취향에 맞게 다양한 스타일로 즐길 수 있어요. 상큼한 과일처럼 컬러풀한 팝업스토어는 포토 스팟 천국! 저도 디저트와 함께 더 글렌리벳 위스키 칵테일을 함께 즐기며 오감이 즐거운 시간을 보내고 왔어요!!

#theglenlivet #더글렌리벳#더글렌리벳위스키후르츠#싱글몰트#싱글몰트위스키#더글렌리벳파운더스리저브#더글렌리벳12년#더글렌리벳15년#더글렌리벳x파티세리후르츠#성수팝업#더글렌리벳팝업 #위스키팝업

Drink Responsibly 19세 이상의 법적음주허용 소비자를 위한 콘텐츠입니다. 경고: 지나친 음주는 뇌졸중, 기억력 손상이나 치매를 유발합니다. 임신 중 음주는 기형아 출생 위험을 높입니다. 제품명: 더 글렌리벳 제조국: 스코틀랜드 수입업소: (주)페르노리카코리아",205,17964602702348241,2415,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357851031_176252118778500_3685133273373320569_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=Vg6nFcR4fBcAX-AE00-&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfC2wW0He39nBbxjSX5oM4Qm9PlliInMDG3rcc9AB9Umyw&oe=64D78389,https://www.instagram.com/p/CuWuQWCrwsc/,2023-07-06T11:57:05+0000,babyjongok
"#광고
BBYB (비비와이비)잠실 롯데백화점에 오픈했어요! 

기간은 8/31목요일까지라고 합니다! 많이 방문해 주세요😊

데일리가방부터 Y2K 스타일링이 가능한 힙한 디자인의 23SS 신상가방 가득!

1/ 제품명: 노브백 (라지 토트백)

특징: 23/ss 컬렉션 유니섹스라인 

2/ 제품: 마체백팩

특징: 오프라인 전용 상품 (팝업스토어에서만 만날볼수 있는 제품)

#bbyb #비비와이비 #팝업스토어 #비건가방 #롯데백화점잠실점 #잠실핫플 #잠실핫플레이스",198,17991735361935767,2268,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/358085204_661886968709063_7958605872061733557_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=9_OOOESVUHcAX8pB1jW&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfCMF2aG8oydo_wwbQRtgWzFOS19-Ua8PxHDB05TOaOMVA&oe=64D722E0,https://www.instagram.com/p/CuUNFaCLe9s/,2023-07-05T12:28:45+0000,babyjongok
"emporioarmani 
😊🙏🏻",212,17994292877064525,1943,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357634051_826592988974225_826729493112331756_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=cxyj6J87QrkAX9ZcmXN&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfD0peC5qzBknFrssM3hbNZm108MbOPK2oIWWEZMQJIC4Q&oe=64D62E24,https://www.instagram.com/p/CuRlF74LB6J/,2023-07-04T12:00:49+0000,babyjongok
"Are you all set ?

#협찬 #세컨모놀로그",204,18265571803197998,2463,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356959000_6534140373298501_1087848643889350964_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=-whrmMOc6bIAX9IgH62&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAqUhYMDSN41JgN_Hvz3FTUiyzABC5hBW0FUSJFJjGe1w&oe=64D79045,https://www.instagram.com/p/CuMmS9BLM0y/,2023-07-02T13:35:07+0000,babyjongok
"요즘 근황 빵에 미쳐살기

가볍고 편한 키높이에 방수 효과도 있어 비 많이 오는 올 여름 필수 아이템

#장마슈즈#레인부츠",235,18371523652041711,4100,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357108010_714258580464013_2036677743885371414_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=mch-ejipQVsAX-6MPbI&_nc_oc=AQkRW_DjzOMUrINgSXxTcy-_ffMhyv3LFSiiQOriNjslf0E5mOmSyIYqvjt5Sl2KGSI&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfA1CWnKRSJW14d1wS37UKgMlKqKy-aG_KtAiemRufpMVw&oe=64D5B920,https://www.instagram.com/p/CuJO3oDSD5W/,2023-07-01T06:12:42+0000,babyjongok
"날씨 좋을땐 한강이 최고지

#광고#노드아카이브#nodearchive",220,18182018167276831,2096,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356612895_1324259934834311_3147588474931854403_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VCQb0HBadGUAX-GEpCz&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDez1WFwKuizsckpTO1WtKvvnx8ECI53SQ_VQ_Enp26dg&oe=64D62C9B,https://www.instagram.com/p/CuHRX0Pr2W6/,2023-06-30T11:56:05+0000,babyjongok
"지금 롯데월드 몰에서는 쏘카 X 탕웨이 광고가 진행 중이에요~ 탕웨이 배우님이 너무 매력적이셔서 롯데월드 몰 안을 돌아다니는 내내 계속 광고를 본 거 같아요! 마치 영화(헤어질 결심)을 연상케하는 광고 같은 영화를 본 거 같아요!

탕웨이 특유의 자유로운 느낌이 담긴 필름. 쏘카 광고 보고 새로운 차로 여행 가고 싶어졌어요 이 번 여름에 여행 가실 때 쏘카를 많이 이용해 주셨으면 좋겠어요🙂

자차가 있으신 분들도 한 달 단위로 차를 빌릴 수 있다니 여러 가지 차를 바꿔가면서 경험할 수 있는 게 가장 좋은 장점인 거 같아요!

#쏘카#쏘카광고#쏘카x탕웨이#socorsharing",169,17939439116673919,2846,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/357147991_598000459140883_4564218550444133754_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=S3kEIsxdb7IAX-igAx8&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAlAa7iGHV8oMZ3ORVpanzj8k8IIbqnFHefBFpDdI7IJg&oe=64D6C681,https://www.instagram.com/p/CuEtJsVrIEB/,2023-06-29T12:01:06+0000,babyjongok
"반가웠습니다~

janastyle_hair 남자머리는",169,18224845783209454,2349,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356412167_286134170459469_5714420029917976598_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=LFbniKM8OcQAX-eeeHm&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfAzDTd78zEk0DPwZmvq0XjxcJi5KexKaOGVCZOJa8s7_g&oe=64D5D410,https://www.instagram.com/p/CuCKrHPrK96/,2023-06-28T12:21:21+0000,babyjongok
"상쾌하게 더위를 날려 보내는 법 스프라이트 x 워터밤!
초대해주셔서 감사합니다.😊

cocacola_korea waterbomb_official

 
#스프라이트워터밤 #스프라이트 #워터밤 #워터밤2023 #sprite",261,18069394453390290,4032,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/355859589_254370833874777_6778890796867480005_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xKmSteujFvsAX_h1Xqk&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDZNLMnQNutZzvrVaCPtUBDMzfl3xjRbjZn5-ZdGnS-2A&oe=64D5EE15,https://www.instagram.com/p/Ct88rydL8EJ/,2023-06-26T11:42:54+0000,babyjongok
"푸릇푸릇

#광고 #OIOI #오아이오아이",189,18011456965726693,2163,FEED,CAROUSEL_ALBUM,https://scontent.cdninstagram.com/v/t51.29350-15/356037001_1065084304472570_3607250296404146594_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=4z-WG034RqcAX_zAdLY&_nc_ht=scontent.cdninstagram.com&edm=AL-3X8kEAAAA&oh=00_AfDANtydwn89d0U_8l3ZbeCKkw7K7HqbT5y99iNUI7GrGg&oe=64D67159,https://www.instagram.com/p/Ct6sSrXr93O/,2023-06-25T14:41:11+0000,babyjongok
