username,follows_count,profile_picture_url,ig_id,followers_count,media_count
babyjongok,164,https://scontent.fmaa10-1.fna.fbcdn.net/v/t51.2885-15/360016618_832811738179722_5767359164767853546_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=86c713&_nc_ohc=89buM5dDV2oAX9i1axK&_nc_ht=scontent.fmaa10-1.fna&edm=AL-3X8kEAAAA&oh=00_AfDKl2eMVgcAGUz2FzhXetXu9UAzV9zjkl-1W5J9mBd5Nw&oe=64D76075,6883684033,43628,189
