username,follows_count,profile_picture_url,ig_id,followers_count,media_count
kkang.stylist,905,https://scontent.fmaa10-1.fna.fbcdn.net/v/t51.2885-15/290808395_768632367477855_71315931774773574_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=86c713&_nc_ohc=CdG8seSeriwAX9Ivdc6&_nc_ht=scontent.fmaa10-1.fna&edm=AL-3X8kEAAAA&oh=00_AfBZutx1r8ss5KH0mbjxsrQ3F3ihGTharGq4r2ddritdEg&oe=64D6DF57,5795688769,104142,809
