username,follows_count,profile_picture_url,ig_id,followers_count,media_count
soominnnnn,1012,https://scontent.fmaa10-1.fna.fbcdn.net/v/t51.2885-15/339500512_762534748729477_2257901087926850102_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=86c713&_nc_ohc=C4enuSNhhZgAX-ZsjC0&_nc_ht=scontent.fmaa10-1.fna&edm=AL-3X8kEAAAA&oh=00_AfAiDzfxm77mGxFuYLsXjGW0malgnZFEjLxnu0fdgkE7xg&oe=64D709FB,1130537221,139714,653
